bal_1,brick_1,d2_1,d3_1,d4_1,dist_1,floor_1,price_1,totsp_1,walk_1,,bal_2,brick_2,d2_2,d3_2,d4_2,dist_2,floor_2,price_2,totsp_2,walk_2,,bal_3,brick_3,d2_3,d3_3,d4_3,dist_3,floor_3,price_3,totsp_3,walk_3,,bal_4,brick_4,d2_4,d3_4,d4_4,dist_4,floor_4,price_4,totsp_4,walk_4,,bal_5,brick_5,d2_5,d3_5,d4_5,dist_5,floor_5,price_5,totsp_5,walk_5,,bal_6,brick_6,d2_6,d3_6,d4_6,dist_6,floor_6,price_6,totsp_6,walk_6,,bal_7,brick_7,d2_7,d3_7,d4_7,dist_7,floor_7,price_7,totsp_7,walk_7,,bal_8,brick_8,d2_8,d3_8,d4_8,dist_8,floor_8,price_8,totsp_8,walk_8,,bal_9,brick_9,d2_9,d3_9,d4_9,dist_9,floor_9,price_9,totsp_9,walk_9,,bal_10,brick_10,d2_10,d3_10,d4_10,dist_10,floor_10,price_10,totsp_10,walk_10
1,1,1,0,0,6,1,70,53,1,,0,1,0,1,0,3.02694,1,97,78,1,,1,0,0,0,0,9.4,1,34,33,1,,0,1,0,1,0,4.75662,1,63,67,1,,1,0,0,0,0,5.4,1,33.5,32,1,,0,1,0,1,0,3.45936,1,60,66,1,,1,1,1,0,0,3.5,1,63,71,1,,0,1,0,1,0,7.13493,1,89,75,1,,0,0,0,0,0,8,0,30,33.3,1,,1,0,0,0,0,11.4,1,31,36,1
1,1,1,0,0,5,1,38,43,1,,0,0,0,0,0,5.7,1,28.5,26,0,,0,1,1,0,0,6,0,40,43,1,,1,0,0,0,1,3.2,1,120,99,1,,1,1,1,0,0,2.191033,1,70,44,,,0,1,0,0,0,2.698,1,45,35,1,,1,1,0,0,1,13,1,120,88,1,,0,0,1,0,0,3.71,0,31.5,42,0,,1,0,1,0,0,7.831347,1,70,52,,,1,0,0,0,0,7.2,0,35,35,1
1,1,0,0,0,2.4,1,37,33,1,,1,0,1,0,0,21,0,54.5,54,1,,1,1,0,1,0,7.245,1,71,80,0,,1,0,0,0,0,9.6,1,30,30,1,,1,1,0,0,1,13.5,1,90,98,1,,0,1,0,1,0,9.51324,0,75,75,0,,1,0,0,0,0,12.54,1,35,39,0,,1,0,0,1,0,16.5,1,56.5,62,1,,1,0,1,0,0,2.35372,1,54,46,,,1,0,0,0,0,9.7,1,28,33,1
0,0,0,0,0,12.6,1,26,31,1,,1,1,0,0,1,4.5,1,108,95,1,,1,0,1,0,0,2.65,1,55,54.4,0,,1,1,0,0,0,3.4,1,45,30,1,,1,1,0,1,0,9.51324,1,112,75,1,,1,0,0,0,0,14.4,0,28,30,1,,1,0,0,0,0,12.6,1,32,32,1,,1,0,1,0,0,8.2,1,34,37.6,1,,,,0,0,0,11.7,,36,34.6,0,,0,0,0,0,0,16.34,1,46,38,1
1,0,1,0,0,9.7,1,42,52.3,0,,1,1,0,0,0,15.2,0,29,32,1,,1,0,0,0,0,16.79,1,30,32,1,,1,1,0,0,0,15.32,1,68.2,69,0,,1,1,1,0,0,7.95,1,37,45.2,0,,0,0,0,0,0,14.4,1,28,32,1,,1,0,0,0,0,3.93,0,34,34.5,1,,1,0,0,1,0,16.43196,1,53,72,0,,1,0,0,0,0,3.6,0,43,40,1,,1,1,0,1,0,5.83767,1,79,80,1
0,1,1,0,0,5.7,0,60,64.4,1,,1,1,1,0,0,5,1,53,43,0,,0,0,0,0,0,14.5,1,31,34,1,,1,0,0,1,0,16,1,45,59,0,,1,1,0,0,0,5.32,1,42,32,1,,0,0,1,0,0,4.24,1,39,45,0,,1,0,0,0,0,9.6,0,33,35,1,,1,0,0,0,0,16.8,1,29,34,1,,1,1,1,0,0,3,1,85,65.4,1,,1,0,0,0,0,11.4,1,34.5,38,1
1,1,0,1,0,3.6,1,902,180,1,,0,1,0,1,0,2.75,1,95,82,1,,0,0,0,0,0,7.2,0,31.5,32,0,,0,1,0,1,0,8.5,0,70,92,1,,1,0,0,0,0,9.6,1,28,34,1,,0,0,0,0,0,13,0,27,32,1,,0,1,0,1,0,3.5,0,96,66,1,,1,1,0,1,0,3.24315,1,97,96,0,,1,0,0,0,0,14.3,1,25,27.5,0,,1,0,0,0,0,12.6,1,32,32,1
1,0,1,0,0,21,1,43.5,44,0,,1,0,1,0,0,5.3,1,46,46,0,,0,0,1,0,0,21,1,41.5,45,1,,1,1,1,0,0,3.736308,1,80,52,,,1,1,1,0,0,5,1,63,56,1,,1,0,0,0,1,4.5,1,105,90,1,,,,0,0,0,,,35,38,1,,1,0,0,1,0,12.5,1,103,76,1,,1,0,0,0,0,12.6,1,30,32,1,,0,1,0,0,0,2.66,1,46,40,0
1,0,0,0,0,13.8,1,41,38,1,,1,0,0,1,0,19.4589,1,48,63,1,,1,0,0,0,0,9,1,48,39,1,,0,0,0,1,0,12,1,38,55,1,,1,1,0,1,0,15.625,1,75,80,0,,1,0,1,0,0,3.71,1,50,51.2,1,,1,1,0,0,0,7.6,1,31,30,0,,1,0,0,0,0,10.2,1,41.2,35,1,,0,0,0,0,0,2.4,1,54,40,1,,1,0,0,0,0,15.6,1,30,34,1
0,0,0,1,0,1.94589,1,65,60,1,,0,0,0,0,0,12.6,1,30,33,1,,1,0,0,0,0,13.8,0,41,37,1,,1,1,0,0,1,15.2,1,120,100,1,,1,0,0,0,0,12,1,28,38,1,,0,0,0,0,0,17.2,1,33,32.7,1,,1,0,0,1,0,13.40502,1,50,64,1,,1,1,0,0,0,1.9,1,89,46,1,,0,0,0,0,0,9.6,0,27,31,1,,1,0,0,1,0,12.75,1,255,110,1
1,0,0,1,0,16.4,1,89,74.4,1,,1,1,1,0,0,1.06,0,58.5,50.2,0,,0,0,0,1,0,7.56735,1,61,65,0,,0,0,0,0,0,14.4,0,33.6,35,1,,0,0,1,0,0,2.65,1,39,45,1,,1,0,0,1,0,10.8105,1,44,58,0,,0,0,0,0,0,11.3,1,29,33,1,,1,0,0,0,0,12.78,1,35,37,1,,0,1,1,0,0,7.95,0,36,43,1,,1,0,0,1,0,12.10776,0,100,96,1
1,1,0,0,0,12.8,1,39,37,1,,0,0,0,0,0,3.6,0,34,35,1,,1,0,0,1,0,13.5,1,126,87,1,,1,0,0,0,0,13.8,0,39,38,1,,0,1,0,0,0,9.6,0,24,18,0,,1,0,0,1,0,13.5,1,120,75,1,,1,0,0,0,0,15.352,1,34,42,0,,0,1,0,1,0,2.59452,1,65,76,1,,1,0,0,0,0,13.8,1,35,35,1,,1,0,1,0,0,5,1,38,45,1
1,0,1,0,0,15.4,1,43,44.5,1,,1,0,0,0,0,11.4,0,36,39,1,,1,1,0,1,0,5,1,93,80,1,,1,0,0,0,0,12.45,1,33,34.6,1,,1,0,0,0,0,10.3,0,28,33,1,,1,1,0,0,0,7.676,0,29,31,1,,0,0,0,1,0,11.5,0,49,61,1,,1,0,1,0,0,18.4,1,45,55,0,,1,1,1,0,0,10.74895,1,70,52,,,1,0,0,0,0,15.7,1,36,39,0
1,0,1,0,0,9,1,37,43,1,,1,1,1,0,0,3.736308,1,90,64,,,1,0,0,0,0,13.8,0,43,38,1,,1,0,1,0,0,9,0,52,52,0,,1,0,1,0,0,5.3,1,62,47.5,1,,1,0,0,1,0,12.5,1,76,76,1,,1,,0,0,0,14.2,1,34,39,,,1,0,0,1,0,12.10776,1,58,58,0,,1,0,0,0,0,3.6,0,34,35,1,,1,0,1,0,0,5,1,36,38,1
1,0,0,0,0,9.006,0,35,35,0,,0,0,0,0,0,16.8,1,28,33,1,,1,1,0,0,0,10.66,1,32,37,0,,1,0,0,0,0,15.2,0,32,33.7,1,,1,0,0,1,0,14.91849,1,46,51,1,,0,0,1,0,0,15.7,1,57,57.5,0,,0,0,0,0,0,9.6,1,30,30,0,,1,0,0,1,0,11.3,1,85,77,1,,1,0,0,0,0,12.2,1,34,35.2,0,,0,0,0,0,0,11.4,0,30,38,1
1,0,0,0,0,9.6,1,38,33,0,,1,1,1,0,0,2.65,1,68,60,1,,1,0,1,0,0,5,0,37,37,1,,0,1,0,1,0,3.89178,0,76,76,1,,1,0,0,0,0,16.663,1,35,39,1,,,,0,0,0,5.5,,60,35,1,,0,1,1,0,0,5,0,54,57,1,,1,0,0,0,0,16.7,1,34,35,1,,1,0,0,1,0,7.56735,1,62,66,0,,1,0,1,0,0,5,1,36,38,0
1,1,0,1,0,12.10776,0,106,79,0,,0,0,0,0,0,11.9,1,33,33,1,,0,0,0,0,1,15.8,1,53,63,0,,0,0,0,0,1,4.7,1,72,71,0,,0,1,0,0,0,1.9,1,31,26.3,1,,,,0,0,0,,,33,37,1,,1,0,0,0,0,14.4,0,34.5,35,1,,1,0,0,0,0,11.4,0,35,39,0,,1,0,0,0,0,10.2,0,36.5,35,1,,1,1,1,0,0,5.3,1,56,58,1
1,0,0,0,0,9.6,0,31,36,0,,1,0,0,0,0,12.6,1,37,33,1,,0,0,0,0,1,13.7,1,85,97,1,,0,0,0,0,0,14.4,1,28,32,1,,1,,0,0,0,14.62,1,40,35,,,0,0,1,0,0,11.3,1,45,39,1,,1,0,0,1,0,14.26986,1,60,60,0,,1,1,0,0,0,1.196,1,28,31,1,,1,1,0,1,0,7.7,0,86,80,1,,0,1,0,1,0,4.75662,0,70,80,1
0,1,0,1,0,10.625,0,75,100,1,,1,0,0,1,0,15.2,0,80,75,0,,1,0,0,0,0,7.2,1,36,31,0,,1,1,0,1,0,4.75662,1,74,85,1,,1,0,0,0,0,7.2,0,31,31,0,,1,1,1,0,0,4.5,0,41,44,1,,1,0,0,0,0,7.2,1,45,38,1,,1,0,1,0,0,3.6,1,37,42.5,1,,1,1,0,0,0,13.1,1,38,36,1,,1,0,1,0,0,7.808969,1,80,58,
1,1,0,1,0,9.29703,1,75.8,75,1,,1,1,0,0,0,5.32,1,55,36,1,,0,1,1,0,0,16.5,0,34,34,1,,1,0,1,0,0,7.95,1,47,54,0,,1,1,0,1,0,1,1,95,68,1,,0,0,0,0,0,15.6,1,29,33,1,,0,0,1,0,0,4.5,0,62,60.6,0,,1,0,1,0,0,4.24,1,53,53,1,,1,1,1,0,0,5.3,1,54,58,0,,0,,0,0,0,11.32,0,28,30,
0,1,0,0,0,11,0,28,33,1,,1,0,0,0,0,10.8,0,45,38,1,,1,1,1,0,0,5,0,36,38,0,,1,1,0,0,0,14.4,0,33,36,1,,1,0,0,1,0,13.83744,1,58,62,0,,1,0,0,0,0,15.6,1,33,35,1,,0,0,1,0,0,16.5,1,35,44,0,,1,0,1,0,0,7.95,1,36,38.3,0,,1,0,1,0,0,4.1,0,44,44.6,1,,1,0,0,1,0,2.37831,1,85,60,1
1,0,0,1,0,17.5,1,75,74,1,,1,,0,0,0,13.27,1,33.5,35,,,1,0,0,0,0,7.2,1,32,35,1,,1,1,0,0,0,12,1,36,30,1,,1,1,0,1,0,8.86461,1,95,70,1,,0,1,0,0,0,11.06,1,33,37,0,,1,0,1,0,0,12.2,1,65,54,0,,1,1,0,0,1,9.9,1,85,105,1,,1,1,0,0,0,9.64,1,28,32,0,,1,0,1,0,0,13.4,1,83,55,1
1,1,0,0,0,12.6,1,30,31,1,,1,0,0,1,0,9.94566,0,46,61,0,,1,1,1,0,0,3.71,1,33,43,0,,0,1,0,1,0,1.72968,0,85,101,1,,1,0,0,0,0,2.4,1,37.5,32,1,,1,0,0,0,0,11.4,1,37,38,1,,1,1,1,0,0,3.71,1,45,44,1,,1,0,1,0,0,3.18,1,53,55,1,,1,0,1,0,0,9,1,48,45,1,,0,0,0,0,0,9.6,0,25,34,1
1,1,0,0,0,8,1,28,30,0,,1,0,0,0,1,6.6,1,85,73,1,,1,1,1,0,0,5,1,40,42,0,,1,1,0,0,0,3,1,36,30,1,,1,0,0,0,0,10.8,1,43,39,1,,1,1,1,0,0,7.95,1,28,44,0,,1,1,0,0,0,5.2,1,40,32,1,,1,1,0,0,0,10.3,0,37,36.6,1,,1,0,1,0,0,5.3,1,48,51.1,0,,0,1,1,0,0,2.668333,1,90,58,
0,1,0,1,0,0.92,1,75,85,1,,1,1,1,0,0,5.3,1,43,42,0,,0,0,0,0,0,12,1,30,35,0,,1,0,0,0,0,9.6,1,28,35,1,,0,1,0,1,0,10.3,0,64,65,0,,0,0,0,1,0,15,0,86,82,1,,1,0,1,0,0,3.2,1,110,72,1,,1,1,0,0,0,5.5,1,30,32,1,,1,1,0,0,0,6.27,1,31,34,1,,0,0,0,0,0,10.8,0,31,30,1
1,1,0,0,0,2.7,1,65,36.1,1,,1,0,0,1,0,17.72922,1,63,75,0,,1,1,0,1,0,3.61,1,133,72,1,,1,0,0,1,0,15.99954,0,58,50,0,,0,1,1,0,0,2.807134,1,79.5,64.2,,,1,0,0,0,0,12.483,0,41,38,1,,0,0,0,0,0,8.55,1,29,32,1,,0,1,0,0,0,1.9,1,89,46,1,,1,0,0,0,0,11.4,1,33,35,1,,1,1,0,0,1,12.4,1,71.5,82,1
0,0,0,0,0,11.78,1,33,32,1,,1,1,1,0,0,5.3,1,100,52,1,,0,1,0,0,0,3.686,1,30,29,1,,0,0,0,1,0,14.48607,0,65,74,0,,1,0,0,0,0,16.8,0,35.4,39,1,,1,0,1,0,0,5.3,0,44,54.2,0,,0,1,0,0,0,5.7,0,32,33,1,,1,1,1,0,0,2.65,1,80,50,1,,1,0,1,0,0,5,1,69,56,1,,0,1,0,1,0,4.7,1,112,80,1
1,0,0,0,0,5.6,1,46,43.5,0,,1,0,0,0,0,12.6,1,34.6,36,1,,1,1,1,0,0,5,0,48,54,0,,0,0,0,0,0,11.4,1,33,34,1,,1,0,0,0,0,11.4,1,36,39,1,,1,0,0,0,0,13,1,43,39,1,,1,0,0,1,0,14.48607,1,66,63,1,,1,1,1,0,0,2.65,1,160,80,1,,1,0,0,0,0,10.298,1,32,35,1,,1,0,1,0,0,12.7,1,51,53.5,0
1,1,1,0,0,7.95,1,37,43.3,0,,1,0,0,0,0,10.2,1,38.5,35,1,,1,1,0,1,0,3.02694,1,98,87,1,,0,0,0,0,0,10.2,1,26,32,1,,0,0,1,0,0,16.5,0,32,45,0,,1,0,0,1,0,14.48607,1,85,77,1,,0,0,1,0,0,5.3,1,60,63,1,,1,0,0,1,0,19.02648,1,55,62,1,,0,0,0,0,0,15,1,31,32,1,,0,0,1,0,0,12.6,1,57,44,1
1,0,0,0,0,8.03,0,32,38,1,,0,1,0,1,0,7.56735,1,60,73,1,,0,0,1,0,0,17.3,1,37.5,44,1,,1,1,0,1,0,5.62146,1,62,55,1,,0,1,0,1,0,13.18881,0,65,85,0,,1,1,1,0,0,4.2,1,74,59,1,,1,0,0,0,0,13.4,1,38,39,1,,1,0,0,0,0,12.6,0,40,35,1,,1,0,0,1,0,13.5,0,93,74,1,,1,0,1,0,0,5.3,1,74,54,0
1,1,0,1,0,6.4863,0,70,82,1,,1,0,0,0,0,16.8,1,29,36,1,,0,0,1,0,0,17.48971,0,44,54,,,0,0,0,0,0,0.85,1,65,36,1,,0,0,0,0,0,14.4,1,32,33,1,,0,1,0,1,0,5.83767,1,103,68,1,,1,0,0,0,0,15.6,0,33,35,1,,0,1,0,0,0,8.474,1,38,35,0,,1,0,0,0,0,3,1,35,32,1,,1,0,0,0,0,11.4,1,27,38,1
0,1,0,0,0,2.4,1,115,62,1,,1,1,0,1,0,3.02694,0,88,69,1,,1,0,1,0,0,3.71,0,33,37.6,1,,1,1,1,0,0,9,1,64,65,1,,1,0,0,0,0,13.15,1,41,38,1,,1,0,0,0,0,12,0,31,35,1,,1,0,1,0,0,9,1,50,48,1,,1,1,0,1,0,2.5,1,110,90,1,,1,0,0,0,0,13.9,1,34,39.6,0,,0,1,0,0,0,2.26,1,74,44,1
1,0,0,0,0,14.4,0,34,35,1,,1,0,0,0,0,14.81,1,37,33,1,,1,1,0,0,0,2.66,1,38,33,1,,1,1,0,0,0,10.57,1,40,34,1,,0,0,0,0,0,7.2,1,32,33,0,,1,0,0,0,0,10.2,1,40,34,1,,1,1,0,0,0,12.6,1,29,32,0,,1,1,0,1,0,4.3242,1,81,60,1,,1,0,0,0,0,11.4,1,30,35,1,,1,1,1,0,0,2.334523,1,98.5,52,
0,0,0,1,0,17.5,0,59,103,0,,1,0,1,0,0,13.9,1,53,52.7,0,,,,0,0,0,9.3,,50,50,1,,1,0,0,0,0,15.6,1,28,33,1,,1,0,1,0,0,5.3,1,65,54,1,,0,0,0,0,0,12.03,1,33,33,1,,0,0,0,0,0,5.7,0,32,32,1,,1,0,0,0,0,11.5,1,42,39,0,,1,0,0,0,0,7.2,0,36,38,1,,1,0,0,0,0,8.8,1,41,32,1
1,0,0,0,0,12,1,27,38,1,,1,0,0,0,0,9.6,1,28,34,1,,1,0,0,0,0,18,1,33.5,39,0,,1,1,0,0,0,3.24,1,60,35,1,,1,0,0,0,0,7.2,1,27.5,32,0,,1,0,0,0,0,7.7,1,41,35,1,,1,0,1,0,0,7.95,1,32,45,0,,1,0,0,0,0,9.6,1,31.5,35,0,,0,0,0,0,0,13.8,0,36,38,1,,1,1,1,0,0,7.5,0,30,43,0
1,0,0,0,0,7.2,0,36,36,1,,1,1,0,1,0,7.5,0,69,56.3,0,,1,0,0,0,0,12,1,31,38,1,,1,0,1,0,0,11.38991,1,42.5,37.1,,,1,1,0,1,0,9.51324,1,122,80,1,,0,0,1,0,0,5,0,37,38,1,,1,1,0,0,0,3,0,64,36,1,,1,1,1,0,0,7.5,1,56.5,57,1,,0,1,1,0,0,2.65,1,68,46,1,,1,0,0,0,0,11.4,1,34,35,1
0,1,1,0,0,1.59,0,72,60,1,,0,1,0,1,0,1.7,1,130,83,1,,1,1,0,1,0,0.5,1,120,69,1,,1,1,0,0,0,6.5,1,31,33.9,1,,,,0,0,0,14.5,,39,39,1,,1,0,0,0,0,9.6,1,35,34,1,,0,0,0,0,0,16.8,0,29.8,38,0,,1,0,0,0,0,9,1,29,31,1,,0,1,0,0,0,12.92,0,29,31,1,,0,0,0,0,0,7.2,0,32,31,1
0,1,1,0,0,5,1,65,52,1,,0,1,1,0,0,6,1,65,54,1,,1,1,1,0,0,5,0,65,52,0,,0,0,1,0,0,16.5,1,32,45,0,,1,1,0,1,0,6.5,1,65,57,1,,0,0,0,0,0,3.6,0,31,34,0,,1,0,0,0,0,2.8,1,45,35,0,,0,1,0,0,0,3,1,36,31,0,,1,0,0,0,0,12.7,0,41.5,38.7,1,,1,0,0,0,0,2.26,1,62,36,1
0,0,0,0,0,7.2,1,28.5,33,1,,1,0,0,1,0,5.62146,1,70,86,1,,1,0,0,0,0,12.9,1,38,35,1,,0,0,1,0,0,19.5,1,34,38,1,,1,0,0,0,0,10.6,1,40,35,0,,1,0,1,0,0,7.95,0,34.5,44.2,1,,1,0,0,0,0,11.4,0,46,38,1,,1,1,0,1,0,14.26986,1,90,96,0,,0,0,0,0,0,11.4,0,36,39,1,,,,0,0,0,14.5,,42.5,39.1,1
1,0,1,0,0,7.95,0,62,57.9,1,,1,1,1,0,0,4.24,1,72,53,1,,0,0,0,0,0,9.6,1,28,33,1,,0,0,0,0,0,9,0,40,39,1,,0,1,0,0,0,7.2,0,38.5,29,1,,1,0,0,0,0,14.4,0,28,30,1,,1,1,1,0,0,7.95,1,49,43,1,,1,0,0,0,0,12,1,27,38,1,,1,0,0,0,0,14.4,0,32,34,1,,1,0,0,0,0,12.4,1,30,31.4,1
1,1,0,1,0,13.18881,1,55,50,1,,1,0,0,0,0,7.2,1,26.5,32,0,,1,0,0,0,0,16.8,0,34,38,0,,1,1,0,1,0,8.86461,1,70,70,1,,1,0,1,0,0,2.65,1,38,38,0,,1,0,0,0,0,9,1,53.5,38,0,,1,0,1,0,0,5.3,0,48,40,1,,1,1,0,0,0,7.2,1,42,30,1,,,,0,0,0,10.3,,35,36.6,0,,1,1,1,0,0,7.6,1,76,62,1
1,0,0,1,0,12.75639,1,50,60,1,,1,0,0,0,0,6.08,1,34,38,1,,1,0,1,0,0,4.5,1,45,44.7,0,,0,1,1,0,0,5.4,1,105,80,1,,1,0,0,0,0,13.8,1,33,39,0,,1,0,1,0,0,12,1,68,54,1,,1,0,0,0,0,7.2,0,47,38,1,,1,0,0,0,0,8.03,1,27.5,32,0,,1,0,0,0,0,10.8,1,31,31,1,,1,1,0,0,0,4.2,1,48,35,1
1,0,1,0,0,21,1,51,49,0,,1,0,1,0,0,15,0,41,41,0,,1,0,1,0,0,5,1,37,38,0,,1,0,0,0,0,9,0,30.6,32,0,,1,0,0,0,0,8,1,38,33,1,,1,0,0,0,0,7.2,0,31,34,0,,0,1,0,1,0,3.5,1,76,67,1,,1,0,0,1,0,15.99954,1,88,73,1,,1,1,0,0,0,10.906,1,21,32,0,,1,1,0,1,0,3,1,121,72,0
1,1,1,0,0,5,1,41.5,36,1,,0,1,0,0,0,12,1,32.5,31,1,,1,0,1,0,0,10.1,0,36,45.5,0,,1,0,0,1,0,14.1,1,42,59,0,,1,1,1,0,0,9,0,42,47,1,,1,0,0,1,0,14.5,1,57.7,74,0,,1,0,1,0,0,9,1,37.5,38,1,,0,0,0,0,0,7.6,0,29,37.9,1,,1,0,0,0,0,7.2,1,31,31,0,,1,0,0,0,0,13.8,0,38,38,1
1,0,0,0,0,13.8,1,44,38,1,,1,0,0,1,0,4.54041,1,66.3,58,0,,1,0,0,0,0,10.8,1,42,40,0,,1,1,1,0,0,4.2,1,58,54,1,,0,0,1,0,0,15.9,1,39,44.5,1,,1,0,1,0,0,5,1,50,52,0,,1,1,0,1,0,7.78356,1,96,82,1,,1,0,0,0,0,10.2,0,37,34,1,,1,0,0,1,0,19.02648,0,47,59,0,,1,0,1,0,0,5.3,1,70,46,0
1,0,0,1,0,17.51301,1,45,54,1,,0,1,0,1,0,12.75639,1,62,76,1,,1,0,0,1,0,16,0,56,67,1,,0,0,0,0,0,10.3,1,32,33,1,,1,0,1,0,0,11,1,55,54,0,,1,0,0,0,0,12,1,37,35,1,,1,0,1,0,0,11.5,1,51,47,1,,1,1,0,1,0,7.5,1,98,70,1,,1,0,0,0,0,11.6,1,36,36,0,,1,0,0,0,0,17.024,0,33,38,1
1,0,1,0,0,9,1,39,44,0,,1,0,0,0,0,6.39,1,32,32,1,,0,0,0,1,0,7.78356,0,39,55,1,,0,1,0,1,0,15.625,1,64,79,1,,1,1,0,0,0,3.6,1,35,35,1,,1,1,1,0,0,7.95,1,48,57,1,,1,1,1,0,0,2.4,1,83,60,1,,1,1,0,0,0,12,0,35,36,1,,0,0,0,0,1,9.6,0,52,80,1,,0,1,0,0,0,2.4,1,28,33,0
1,1,0,0,0,7.2,1,31,35,1,,1,1,0,0,0,13.4,0,32,33.3,1,,0,0,0,0,0,11.4,1,26,24,1,,1,0,0,0,1,1.7,0,170,133,1,,1,0,0,0,0,4.78,1,32.5,33.2,0,,0,0,1,0,0,5,1,51,52,0,,0,0,0,1,0,12,1,35,56.7,1,,1,0,0,1,0,15.1,1,40.5,50.5,0,,1,0,0,0,0,9.94,1,31.5,35,1,,,,0,0,0,11,,34.5,38,0
1,0,1,0,0,9,1,37,36,1,,1,1,1,0,0,9,0,44,42,1,,1,0,1,0,0,5.3,1,65,52,1,,1,0,0,0,0,12.6,0,34,35,1,,1,1,0,0,0,7.1,0,30,30,1,,1,0,0,0,0,10.83,1,30,28,0,,,,0,0,0,10.3,,34,36.8,1,,1,0,0,0,0,10.53,1,38.5,35,1,,1,0,0,0,0,15.6,0,33,35,1,,1,0,1,0,0,21,0,54.5,54,1
0,0,0,0,0,7.2,0,32,34,1,,1,0,0,0,0,15.6,1,31,30,1,,1,0,1,0,0,5,1,75,61,1,,1,0,0,1,0,9.94566,1,59,60,1,,0,1,1,0,0,3.2,1,62,54,1,,1,1,0,1,0,8.86461,1,64,77,0,,0,1,0,1,0,5.83767,0,115,84,1,,1,0,1,0,0,5,1,52,52,0,,1,0,0,1,0,13.9,1,56.5,65,0,,1,0,0,0,1,4.7,1,100,108,1
0,1,0,1,0,9,1,70,68,1,,1,0,0,0,0,11.4,0,38,39,1,,1,0,0,1,0,16.43196,0,55,59,1,,1,0,0,0,1,8.9,1,106,100,1,,1,1,0,0,0,5.4,1,34,31,1,,1,0,0,0,0,16.606,1,32,38,0,,1,0,0,0,0,9,1,35,32,1,,1,0,0,0,0,16.663,0,26,31,1,,1,0,0,0,0,12,1,34,35.3,1,,1,0,0,0,0,14.65,1,38,39,0
1,0,1,0,0,6,0,62,44,1,,1,0,1,0,0,5,0,85,60,1,,1,0,0,0,0,7.2,1,42,35,1,,1,1,0,1,0,3.45936,0,79,73,1,,1,1,1,0,0,5.3,0,78,59,1,,0,0,0,0,0,3.6,0,31,34,0,,1,0,1,0,0,4.801042,0,42.5,44.2,,,1,0,0,0,0,8.8,1,38,42,0,,0,0,0,0,0,17.024,1,28,32,1,,1,1,0,0,0,2.622,1,65,42,1
0,0,0,1,0,4.16,1,74,65.4,1,,1,0,1,0,0,3.71,1,62,60,0,,0,1,1,0,0,2.765863,1,117,59.3,,,0,0,1,0,0,9,0,46,41,1,,0,0,0,0,0,9.6,1,29,34,1,,0,1,0,0,0,12.6,1,21,21,1,,1,0,0,0,0,12.92,1,31,39,0,,1,0,1,0,0,5,1,39.6,44,0,,1,1,1,0,0,2.5,1,68,45,1,,0,0,0,0,1,3,1,100,100,1
1,1,0,0,0,11.5,1,45,40.6,1,,1,0,0,1,0,14.05365,1,104,75,1,,1,1,1,0,0,7.5,1,37,41,1,,1,0,0,0,0,16.8,0,35,38,1,,1,1,1,0,0,5.3,1,35,35.8,1,,1,0,0,0,0,9.6,1,29,35,1,,1,1,0,0,0,9.6,1,27,30,0,,1,0,0,0,0,15.6,1,37,39,1,,1,0,1,0,0,5,1,43,40,1,,1,0,0,0,0,11,1,36,39,1
1,0,0,0,0,10.906,1,29.3,40,0,,1,1,1,0,0,5,1,40,40,1,,0,1,1,0,0,5,0,32,43,0,,1,0,0,0,0,12.6,0,33,35,1,,1,1,0,0,0,7.2,1,33,34,0,,1,0,1,0,0,16.5,1,60,60,1,,1,0,0,0,0,3.7,1,39,35,0,,1,1,0,0,0,7.6,1,28,33,0,,1,0,0,1,0,19.02648,1,54,57,0,,1,0,0,0,0,9.1,1,35,32.5,1
1,0,0,0,0,15.6,1,35,39,1,,1,0,0,0,0,14.4,1,32,34,1,,0,0,0,0,0,12.6,1,40,33,1,,0,1,1,0,0,9,1,70,74,0,,1,1,0,0,0,12.54,0,27,31,1,,0,1,0,0,0,2.622,1,30,32,0,,1,1,0,0,0,7.2,1,41,34,1,,,,0,0,0,11.4,,31,31,1,,1,0,0,0,0,12.6,0,28.9,33,1,,1,1,0,1,0,4.6875,1,92,83,1
1,1,1,0,0,12,1,39,43,1,,0,1,1,0,0,3,1,68,57,1,,0,0,0,0,0,12,0,26,32,1,,1,0,0,1,0,2.8,1,86,74.4,1,,1,0,0,1,0,16.43196,1,54,68,0,,0,1,1,0,0,9.7,0,35,48,0,,1,0,1,0,0,5,0,37,40,0,,1,0,1,0,0,5.3,1,60,52,1,,1,0,0,0,0,2.4,0,35,32,1,,1,1,0,1,0,1.94589,1,125,84,1
0,0,1,0,0,6,0,58,58,1,,1,0,0,0,0,5.7,1,64,39,1,,1,0,0,1,0,16.21575,1,45.3,83,0,,1,0,0,1,0,19.4589,1,55,65,1,,1,1,0,1,0,6.27009,1,75,59,1,,1,0,0,0,0,16.169,1,28.5,31,1,,1,0,0,1,0,4.97283,0,90,75,1,,1,0,0,0,0,9.96,1,30,38.9,0,,0,0,0,0,0,16.79,1,29,32,1,,0,0,0,0,0,12.6,0,25,32,1
